Orden;Material;Texto breve material;Texto Breve Producto;Mes;Fecha;Tipo;Linea;Cant_Plan_(KG);Cant_Real_(KG);Costo_Plan;Costo_Real;UMB
30725429;7001347;Leche descremada;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;167,688000;167,688000;2189669,904000;2189656,000000;KG
30725429;7000548;Suero de leche en polvo;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;32,880000;32,880000;170614,320000;170648,000000;KG
30725429;7001531;Maltodextrina 18-22;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;8,220000;8,220000;39776,580000;39773,000000;KG
30725429;7007484;Estabilizante Duas Rodas COL 20;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;9,864000;9,864000;324239,544000;324242,000000;KG
30725429;;AGUA;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;994,373000;0,000000;0,000000;0,000000;KG
30725429;7001049;Acido citrico;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;1,644000;1,644000;7250,040000;7250,000000;KG
30725429;7002801;Color Clorofila CrH C-10.000P-WS-AP;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;0,411000;0,411000;116323,275000;116324,000000;KG
30725429;7002800;Color Curcuma CrH T-PT8-WS;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;0,083000;0,083000;10899,145000;10899,000000;KG
30725429;7004061;Annato Novacolor MLS;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;0,083000;0,083000;11980,884000;11981,000000;KG
30725429;7007258;Extracto Lulo IFF SC823563;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;1,316000;1,316000;159275,480000;159276,000000;KG
30725429;3006308;Reproceso mezcla crema;Mezcla Scooping Lulo;ene;03/01/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30725431;7001375;Azucar Blanco Meals;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;267,600000;244,428000;717168,000000;655067,000000;KG
30725431;7006634;Glucosa StableSweet 11044;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;111,500000;101,000000;385455,500000;350086,000000;KG
30725431;7003829;Grasa Vegetal Meals;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;200,700000;183,000000;1298328,300000;1183755,000000;KG
30725431;7001347;Leche descremada;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;227,460000;207,764000;2970172,680000;2712965,000000;KG
30725431;7000548;Suero de leche en polvo;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;44,600000;40,738000;231429,400000;211432,000000;KG
30725431;7001531;Maltodextrina 18-22;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;11,150000;10,185000;53954,850000;49281,000000;KG
30725431;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;13,380000;12,222000;394321,980000;360199,000000;KG
30725431;;AGUA;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;1334,655000;0,000000;0,000000;0,000000;KG
30725431;3006308;Reproceso mezcla crema;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;0,003000;193,100000;10,761000;692650,000000;KG
30725431;7002761;Aroma Caramelo Silesia 1109607504;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;1,115000;1,115000;189667,075000;189667,000000;KG
30725431;3014252;Cafe Bastiya 30kg 1CJ;Mezcla scooping Capuccino;ene;03/01/2026;MP;Mezclas;17,840000;17,840000;2081321,440000;2081319,000000;KG
30725432;7001375;Azucar Blanco Meals;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;197,280000;171,648000;528710,400000;460017,000000;KG
30725432;7006634;Glucosa StableSweet 11044;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;82,200000;71,000000;284165,400000;246100,000000;KG
30725432;7003829;Grasa Vegetal Meals;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;147,960000;128,000000;957153,240000;827981,000000;KG
30725432;7001347;Leche descremada;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;167,688000;145,901000;2189669,904000;1905163,000000;KG
30725432;7000548;Suero de leche en polvo;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;32,880000;28,608000;170614,320000;148476,000000;KG
30725432;7001531;Maltodextrina 18-22;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;8,220000;7,152000;39776,580000;34606,000000;KG
30725432;7008656;Cremodan Shape Pro- DANISCO;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;9,864000;8,583000;290701,944000;252953,000000;KG
30725432;;AGUA;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;994,292000;0,000000;0,000000;0,000000;KG
30725432;3006308;Reproceso mezcla crema;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;0,002000;213,600000;7,174000;766183,000000;KG
30725432;7001049;Acido citrico;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;1,644000;1,644000;7250,040000;7250,000000;KG
30725432;7002800;Color Curcuma CrH T-PT8-WS;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;0,329000;0,329000;43202,635000;43203,000000;KG
30725432;7002798;Color Natural Anato al 2-3;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;0,329000;0,329000;31041,479000;31042,000000;KG
30725432;7007259;Ext. Lulo Maracuyá Mane MEX-EC0349353;Mezcla Scooping Lulo Maracuya;ene;03/01/2026;MP;Mezclas;1,316000;1,316000;113970,864000;113971,000000;KG
30725433;;AGUA;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;1467,270000;0,000000;0,000000;0,000000;KG
30725433;7001375;Azucar Blanco Meals;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725433;7001347;Leche descremada;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284484,000000;KG
30725433;7003829;Grasa Vegetal Meals;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725433;7006634;Glucosa StableSweet 11044;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;123,300000;121,000000;426248,100000;419411,000000;KG
30725433;7000548;Suero de leche en polvo;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255972,000000;KG
30725433;7006543;Sabor Yogurt en Polvo Pregel;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;24,660000;24,660000;1530966,780000;1530975,000000;KG
30725433;7007484;Estabilizante Duas Rodas COL 20;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486363,000000;KG
30725433;7001531;Maltodextrina 18-22;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725433;7010300;Sabor Yogurt IN E23012079;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;2,466000;2,466000;233562,258000;233562,000000;KG
30725433;7001049;Acido citrico;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;2,466000;2,466000;10875,060000;10875,000000;KG
30725433;3006308;Reproceso mezcla crema;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725434;;AGUA;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;945,455000;0,000000;0,000000;0,000000;KG
30725434;7001375;Azucar Blanco Meals;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;190,680000;190,680000;511022,400000;511022,000000;KG
30725434;7001347;Leche descremada;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;162,078000;162,078000;2116414,524000;2116401,000000;KG
30725434;7003829;Grasa Vegetal Meals;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;143,010000;143,000000;925131,690000;925011,000000;KG
30725434;7006634;Glucosa StableSweet 11044;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;79,450000;79,000000;274658,650000;273830,000000;KG
30725434;7000548;Suero de leche en polvo;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;31,780000;31,780000;164906,420000;164939,000000;KG
30725434;7006543;Sabor Yogurt en Polvo Pregel;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;15,890000;15,890000;986498,870000;986504,000000;KG
30725434;7007484;Estabilizante Duas Rodas COL 20;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;9,534000;9,534000;313392,114000;313395,000000;KG
30725434;7001531;Maltodextrina 18-22;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;7,945000;7,945000;38445,855000;38443,000000;KG
30725434;7010300;Sabor Yogurt IN E23012079;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;1,589000;1,589000;150498,957000;150498,000000;KG
30725434;7001049;Acido citrico;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;1,589000;1,589000;7007,490000;7007,000000;KG
30725434;3006308;Reproceso mezcla crema;Mezcla Scooping yogurt;ene;03/01/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30725435;7001375;Azucar Blanco Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725435;7006634;Glucosa StableSweet 11044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;123,300000;122,000000;426248,100000;422877,000000;KG
30725435;7003829;Grasa Vegetal Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725435;7001347;Leche descremada;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284227,000000;KG
30725435;7000548;Suero de leche en polvo;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255972,000000;KG
30725435;7001531;Maltodextrina 18-22;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725435;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486364,000000;KG
30725435;;AGUA;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1451,734000;0,000000;0,000000;0,000000;KG
30725435;7002798;Color Natural Anato al 2-3;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,198000;0,198000;18681,498000;18682,000000;KG
30725435;3019303;Concentrado Maracuya en Canasta;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;36,990000;36,990000;865122,120000;865122,000000;KG
30725435;7001049;Acido citrico;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;5437,530000;5647,000000;KG
30725435;7001900;Citrato Sodio;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;9529,857000;9530,000000;KG
30725435;7004063;Aroma de Maracuya BRCLF 1044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;4,932000;4,932000;334414,260000;334415,000000;KG
30725435;7002800;Color Curcuma CrH T-PT8-WS;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,543000;0,543000;71304,045000;71304,000000;KG
30725435;3006308;Reproceso mezcla crema;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725436;7001375;Azucar Blanco Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725436;7006634;Glucosa StableSweet 11044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;123,300000;122,000000;426248,100000;422877,000000;KG
30725436;7003829;Grasa Vegetal Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725436;7001347;Leche descremada;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284227,000000;KG
30725436;7000548;Suero de leche en polvo;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255972,000000;KG
30725436;7001531;Maltodextrina 18-22;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725436;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486364,000000;KG
30725436;;AGUA;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1451,734000;0,000000;0,000000;0,000000;KG
30725436;7002798;Color Natural Anato al 2-3;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,198000;0,198000;18681,498000;18682,000000;KG
30725436;3019303;Concentrado Maracuya en Canasta;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;36,990000;36,990000;865122,120000;865122,000000;KG
30725436;7001049;Acido citrico;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;5437,530000;5437,000000;KG
30725436;7001900;Citrato Sodio;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;9529,857000;9530,000000;KG
30725436;7004063;Aroma de Maracuya BRCLF 1044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;4,932000;4,932000;334414,260000;334415,000000;KG
30725436;7002800;Color Curcuma CrH T-PT8-WS;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,543000;0,543000;71304,045000;71304,000000;KG
30725436;3006308;Reproceso mezcla crema;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725437;7001375;Azucar Blanco Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;263,040000;263,040000;704947,200000;704947,000000;KG
30725437;7006634;Glucosa StableSweet 11044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;109,600000;109,000000;378887,200000;377816,000000;KG
30725437;7003829;Grasa Vegetal Meals;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;197,280000;196,000000;1276204,320000;1267847,000000;KG
30725437;7001347;Leche descremada;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;223,584000;223,584000;2919559,872000;2919313,000000;KG
30725437;7000548;Suero de leche en polvo;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;43,840000;43,840000;227485,760000;227531,000000;KG
30725437;7001531;Maltodextrina 18-22;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;10,960000;10,960000;53035,440000;53031,000000;KG
30725437;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;13,152000;13,152000;432319,392000;432323,000000;KG
30725437;;AGUA;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1290,430000;0,000000;0,000000;0,000000;KG
30725437;7002798;Color Natural Anato al 2-3;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,176000;0,176000;16605,776000;16606,000000;KG
30725437;3019303;Concentrado Maracuya en Canasta;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;32,880000;32,880000;768997,440000;768997,000000;KG
30725437;7001049;Acido citrico;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,096000;1,096000;4833,360000;4833,000000;KG
30725437;7001900;Citrato Sodio;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;1,096000;1,096000;8470,984000;8471,000000;KG
30725437;7004063;Aroma de Maracuya BRCLF 1044;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;4,384000;4,384000;297257,120000;297257,000000;KG
30725437;7002800;Color Curcuma CrH T-PT8-WS;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,483000;0,483000;63425,145000;63425,000000;KG
30725437;3006308;Reproceso mezcla crema;Mezcla scooping maracuya;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725438;;AGUA;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1491,930000;0,000000;0,000000;0,000000;KG
30725438;7001375;Azucar Blanco Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725438;7001347;Leche descremada;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284227,000000;KG
30725438;7003829;Grasa Vegetal Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725438;7006634;Glucosa StableSweet 11044;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;123,300000;122,000000;426248,100000;422877,000000;KG
30725438;7000548;Suero de leche en polvo;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255972,000000;KG
30725438;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486364,000000;KG
30725438;7001531;Maltodextrina 18-22;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725438;7001947;Extracto brownie;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,973000;1,973000;152852,256000;152852,000000;KG
30725438;7001906;Extracto vainilla  MEX-EC0306525;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,740000;0,740000;17188,720000;17189,000000;KG
30725438;7008249;Ext Vaini Tipo Borbon Natural 1013155;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;120940,038000;120940,000000;KG
30725438;7010001;Extracto Malvavisco MEX-EC0346247;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,987000;0,987000;67451,580000;67452,000000;KG
30725438;3006308;Reproceso mezcla crema;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725439;;AGUA;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1491,930000;0,000000;0,000000;0,000000;KG
30725439;7001375;Azucar Blanco Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725439;7001347;Leche descremada;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284484,000000;KG
30725439;7003829;Grasa Vegetal Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725439;7006634;Glucosa StableSweet 11044;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;123,300000;122,000000;426248,100000;422877,000000;KG
30725439;7000548;Suero de leche en polvo;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255973,000000;KG
30725439;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486364,000000;KG
30725439;7001531;Maltodextrina 18-22;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725439;7001947;Extracto brownie;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,973000;1,973000;152852,256000;152852,000000;KG
30725439;7001906;Extracto vainilla  MEX-EC0306525;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,740000;0,740000;17188,720000;17189,000000;KG
30725439;7008249;Ext Vaini Tipo Borbon Natural 1013155;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;120940,038000;120940,000000;KG
30725439;7010001;Extracto Malvavisco MEX-EC0346247;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,987000;0,987000;67451,580000;67452,000000;KG
30725439;3006308;Reproceso mezcla crema;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725440;;AGUA;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1491,930000;0,000000;0,000000;0,000000;KG
30725440;7001375;Azucar Blanco Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;295,920000;295,920000;793065,600000;793066,000000;KG
30725440;7001347;Leche descremada;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;251,532000;251,532000;3284504,856000;3284227,000000;KG
30725440;7003829;Grasa Vegetal Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;221,940000;222,000000;1435729,860000;1436030,000000;KG
30725440;7006634;Glucosa StableSweet 11044;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;123,300000;122,000000;426248,100000;422877,000000;KG
30725440;7000548;Suero de leche en polvo;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;49,320000;49,320000;255921,480000;255972,000000;KG
30725440;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;14,796000;14,796000;486359,316000;486364,000000;KG
30725440;7001531;Maltodextrina 18-22;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;12,330000;12,330000;59664,870000;59660,000000;KG
30725440;7001947;Extracto brownie;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,973000;1,973000;152852,256000;152853,000000;KG
30725440;7001906;Extracto vainilla  MEX-EC0306525;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,740000;0,740000;17188,720000;17189,000000;KG
30725440;7008249;Ext Vaini Tipo Borbon Natural 1013155;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1,233000;1,233000;120940,038000;120940,000000;KG
30725440;7010001;Extracto Malvavisco MEX-EC0346247;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,987000;0,987000;67451,580000;67452,000000;KG
30725440;3006308;Reproceso mezcla crema;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30725441;;AGUA;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;1359,435000;0,000000;0,000000;0,000000;KG
30725441;7001375;Azucar Blanco Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;269,640000;269,640000;1154598,480000;722635,000000;KG
30725441;7001347;Leche descremada;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;229,194000;229,194000;2900450,070000;2992796,000000;KG
30725441;7003829;Grasa Vegetal Meals;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;202,230000;202,000000;1289620,710000;1306658,000000;KG
30725441;7006634;Glucosa StableSweet 11044;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;112,350000;110,000000;388393,950000;381282,000000;KG
30725441;7000548;Suero de leche en polvo;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;44,940000;44,940000;233283,540000;233240,000000;KG
30725441;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;13,482000;13,482000;443166,822000;443171,000000;KG
30725441;7001531;Maltodextrina 18-22;Mezcla scooping brownie;ene;03/01/2026;MP;Mezclas;11,235000;11,235000;54163,935000;54362,000000;KG
